"Company","Date","Followers"
"Jump Trading LLC",2021-02-07,26564
"Jump Trading LLC",2021-02-12,26681
"Jump Trading LLC",2021-02-17,26777
"Jump Trading LLC",2021-02-21,26887
"Jump Trading LLC",2021-02-25,26958
"Jump Trading LLC",2021-03-01,27034
"Jump Trading LLC",2021-03-06,27157
"Jump Trading LLC",2021-03-10,27270
"Jump Trading LLC",2021-03-16,27404
"Jump Trading LLC",2021-03-20,27533
"Jump Trading LLC",2021-03-24,27595
"Jump Trading LLC",2021-03-30,27738
"Jump Trading LLC",2021-04-06,27858
"Jump Trading LLC",2021-04-10,27980
"Jump Trading LLC",2021-04-15,28096
"Jump Trading LLC",2021-04-20,28231
"Jump Trading LLC",2021-04-24,28310
"Jump Trading LLC",2021-04-28,28393
"Jump Trading LLC",2021-05-03,28500
"Jump Trading LLC",2021-05-07,28591
"Jump Trading LLC",2021-05-10,28655
"Jump Trading LLC",2021-05-14,28753
"Jump Trading LLC",2021-05-21,28907
"Jump Trading LLC",2021-05-26,29013
"Jump Trading LLC",2021-06-02,29180
"Jump Trading LLC",2021-06-09,29314
"Jump Trading LLC",2021-06-16,29488
"Jump Trading LLC",2021-06-21,29612
"Jump Trading LLC",2021-06-29,29804
"Jump Trading LLC",2021-07-02,29899
"Jump Trading LLC",2021-07-04,29935
"Jump Trading LLC",2021-07-09,30064
"Jump Trading LLC",2021-07-14,30208
"Jump Trading LLC",2021-07-18,30321
"Jump Trading LLC",2021-07-22,30474
"Jump Trading LLC",2021-08-14,31085
"Jump Trading LLC",2021-08-26,31361
"Jump Trading LLC",2021-09-02,31530
"Jump Trading LLC",2021-09-16,31993
"Jump Trading LLC",2021-10-17,33057
"Jump Trading LLC",2021-10-29,33457
"Jump Trading LLC",2021-11-06,33661
"Jump Trading LLC",2021-11-20,34097
"Jump Trading LLC",2021-12-07,34579
"Jump Trading LLC",2021-12-14,34756
"Jump Trading LLC",2021-12-20,34913
"Jump Trading LLC",2021-12-26,35024
"Jump Trading LLC",2021-12-30,35108
"Jump Trading LLC",2021-12-31,35129
"Jump Trading LLC",2022-01-03,35178
"Jump Trading LLC",2022-01-04,35217
"Jump Trading LLC",2022-01-06,35278
"Jump Trading LLC",2022-01-07,35341
"Jump Trading LLC",2022-01-10,35416
"Jump Trading LLC",2022-01-14,35558
"Jump Trading LLC",2022-01-18,35685
"Jump Trading LLC",2022-01-27,35983
"Jump Trading LLC",2022-02-01,36123
"Jump Trading LLC",2022-02-07,36320
"Jump Trading LLC",2022-02-10,36456
"Jump Trading LLC",2022-02-12,36522
"Jump Trading LLC",2022-02-16,36634
"Jump Trading LLC",2022-02-20,36748
"Jump Trading LLC",2022-02-23,36845
"Jump Trading LLC",2022-02-26,36937
"Jump Trading LLC",2022-03-03,37078
"Jump Trading LLC",2022-03-07,37164
"Jump Trading LLC",2022-03-15,37408
"Jump Trading LLC",2022-03-20,37545
"Jump Trading LLC",2022-03-31,37915
"Jump Trading LLC",2022-04-11,38253
"Jump Trading LLC",2022-04-13,38324
"Jump Trading LLC",2022-04-19,38522
"Jump Trading LLC",2022-04-25,38725
"Jump Trading LLC",2022-04-29,38890
"Jump Trading LLC",2022-05-05,36937
"Jump Trading LLC",2022-05-12,39290
"Jump Trading LLC",2022-05-23,39628
"Jump Trading LLC",2022-05-25,39691
"Jump Trading LLC",2022-05-27,39764
"Jump Trading LLC",2022-05-30,39850
"Jump Trading LLC",2022-06-01,39890
"Jump Trading LLC",2022-06-03,39950
"Jump Trading LLC",2022-06-11,40217
"Jump Trading LLC",2022-06-13,40272
"Jump Trading LLC",2022-06-15,40363
"Jump Trading LLC",2022-06-16,40426
"Jump Trading LLC",2022-06-20,40542
"Jump Trading LLC",2022-06-22,40628
"Jump Trading LLC",2022-06-23,40657
"Jump Trading LLC",2022-06-24,40731
"Jump Trading LLC",2022-06-26,40778
"Jump Trading LLC",2022-06-28,40842
"Jump Trading LLC",2022-06-30,40919
"Jump Trading LLC",2022-07-01,40953
"Jump Trading LLC",2022-07-02,40979
"Jump Trading LLC",2022-07-04,41040
"Jump Trading LLC",2022-07-05,41067
"Jump Trading LLC",2022-07-09,41210
"Jump Trading LLC",2022-07-12,41280
"Jump Trading LLC",2022-07-18,41488
"Jump Trading LLC",2022-07-21,41629
"Jump Trading LLC",2022-07-23,41708
"Jump Trading LLC",2022-07-25,41789
"Jump Trading LLC",2022-08-01,42052
"Jump Trading LLC",2022-08-08,42310
"Jump Trading LLC",2022-08-16,42627
"Jump Trading LLC",2022-08-20,42859
"Jump Trading LLC",2022-08-25,43030
"Jump Trading LLC",2022-08-28,43136
"Jump Trading LLC",2022-09-01,43338
"Jump Trading LLC",2022-09-07,43551
"Jump Trading LLC",2022-09-10,43683
"Jump Trading LLC",2022-09-16,43985
"Jump Trading LLC",2022-09-22,44257
"Jump Trading LLC",2022-09-29,44495
"Jump Trading LLC",2022-10-03,44629
"Jump Trading LLC",2022-10-09,44918
"Jump Trading LLC",2022-10-12,45058
"Jump Trading LLC",2022-10-16,45212
"Jump Trading LLC",2022-10-22,45462
"Jump Trading LLC",2022-10-28,45695
"Jump Trading LLC",2022-11-03,45929
"Jump Trading LLC",2022-11-06,46038
"Jump Trading LLC",2022-11-14,46439
"Jump Trading LLC",2022-11-20,46703
"Jump Trading LLC",2022-11-24,46843
"Jump Trading LLC",2022-12-01,47152
"Jump Trading LLC",2022-12-08,47520
"Jump Trading LLC",2022-12-14,47758
"Jump Trading LLC",2022-12-27,48156
"Jump Trading LLC",2023-01-01,48310
"Jump Trading LLC",2023-01-05,48456
"Jump Trading LLC",2023-01-09,48604
"Jump Trading LLC",2023-02-13,50012
"Jump Trading LLC",2023-02-24,50444
"Jumping Rivers Ltd",2020-10-05,372
"Jumping Rivers Ltd",2020-10-13,372
"Jumping Rivers Ltd",2020-10-16,373
"Jumping Rivers Ltd",2020-10-20,376
"Jumping Rivers Ltd",2020-10-21,376
"Jumping Rivers Ltd",2020-10-22,376
"Jumping Rivers Ltd",2020-10-23,376
"Jumping Rivers Ltd",2020-10-25,376
"Jumping Rivers Ltd",2020-10-28,376
"Jumping Rivers Ltd",2020-10-30,377
"Jumping Rivers Ltd",2020-11-02,379
"Jumping Rivers Ltd",2020-11-03,379
"Jumping Rivers Ltd",2020-11-06,379
"Jumping Rivers Ltd",2020-11-07,379
"Jumping Rivers Ltd",2020-11-10,381
"Jumping Rivers Ltd",2020-11-14,383
"Jumping Rivers Ltd",2020-11-18,387
"Jumping Rivers Ltd",2020-11-21,388
"Jumping Rivers Ltd",2020-11-23,389
"Jumping Rivers Ltd",2020-11-28,390
"Jumping Rivers Ltd",2020-12-03,391
"Jumping Rivers Ltd",2020-12-05,393
"Jumping Rivers Ltd",2020-12-12,394
"Jumping Rivers Ltd",2020-12-15,396
"Jumping Rivers Ltd",2020-12-20,396
"Jumping Rivers Ltd",2020-12-25,398
"Jumping Rivers Ltd",2020-12-29,398
"Jumping Rivers Ltd",2021-01-03,397
"Jumping Rivers Ltd",2021-01-06,398
"Jumping Rivers Ltd",2021-01-11,405
"Jumping Rivers Ltd",2021-01-15,407
"Jumping Rivers Ltd",2021-01-19,407
"Jumping Rivers Ltd",2021-01-25,411
"Jumping Rivers Ltd",2021-01-30,412
"Jumping Rivers Ltd",2021-01-31,412
"Jumping Rivers Ltd",2021-02-03,412
"Jumping Rivers Ltd",2021-02-07,412
"Jumping Rivers Ltd",2021-02-12,417
"Jumping Rivers Ltd",2021-02-17,418
"Jumping Rivers Ltd",2021-02-21,419
"Jumping Rivers Ltd",2021-02-25,424
"Jumping Rivers Ltd",2021-03-01,425
"Jumping Rivers Ltd",2021-03-06,430
"Jumping Rivers Ltd",2021-03-10,435
"Jumping Rivers Ltd",2021-03-16,446
"Jumping Rivers Ltd",2021-03-20,449
"Jumping Rivers Ltd",2021-03-24,450
"Jumping Rivers Ltd",2021-03-30,456
"Jumping Rivers Ltd",2021-04-06,458
"Jumping Rivers Ltd",2021-04-10,460
"Jumping Rivers Ltd",2021-04-15,464
"Jumping Rivers Ltd",2021-04-20,466
"Jumping Rivers Ltd",2021-04-24,467
"Jumping Rivers Ltd",2021-04-28,469
"Jumping Rivers Ltd",2021-05-03,470
"Jumping Rivers Ltd",2021-05-07,470
"Jumping Rivers Ltd",2021-05-10,470
"Jumping Rivers Ltd",2021-05-14,473
"Jumping Rivers Ltd",2021-05-21,488
"Jumping Rivers Ltd",2021-05-26,490
"Jumping Rivers Ltd",2021-06-02,492
"Jumping Rivers Ltd",2021-06-09,493
"Jumping Rivers Ltd",2021-06-16,492
"Jumping Rivers Ltd",2021-06-21,495
"Jumping Rivers Ltd",2021-06-29,497
"Jumping Rivers Ltd",2021-07-02,499
"Jumping Rivers Ltd",2021-07-04,499
"Jumping Rivers Ltd",2021-07-09,499
"Jumping Rivers Ltd",2021-07-14,504
"Jumping Rivers Ltd",2021-07-18,504
"Jumping Rivers Ltd",2021-07-22,508
"Jumping Rivers Ltd",2021-08-14,514
"Jumping Rivers Ltd",2021-08-26,518
"Jumping Rivers Ltd",2021-09-02,522
"Jumping Rivers Ltd",2021-09-16,533
"Jumping Rivers Ltd",2021-10-17,573
"Jumping Rivers Ltd",2021-10-29,581
"Jumping Rivers Ltd",2021-11-06,583
"Jumping Rivers Ltd",2021-11-20,596
"Jumping Rivers Ltd",2021-12-07,605
"Jumping Rivers Ltd",2021-12-14,610
"Jumping Rivers Ltd",2021-12-20,614
"Jumping Rivers Ltd",2021-12-26,616
"Jumping Rivers Ltd",2021-12-30,616
"Jumping Rivers Ltd",2021-12-31,617
"Jumping Rivers Ltd",2022-01-03,621
"Jumping Rivers Ltd",2022-01-04,621
"Jumping Rivers Ltd",2022-01-06,621
"Jumping Rivers Ltd",2022-01-07,621
"Jumping Rivers Ltd",2022-01-10,624
"Jumping Rivers Ltd",2022-01-14,624
"Jumping Rivers Ltd",2022-01-18,625
"Jumping Rivers Ltd",2022-01-27,631
"Jumping Rivers Ltd",2022-02-01,634
"Jumping Rivers Ltd",2022-02-10,639
"Jumping Rivers Ltd",2022-02-16,644
"Jumping Rivers Ltd",2022-02-20,646
"Jumping Rivers Ltd",2022-02-23,649
"Jumping Rivers Ltd",2022-03-15,661
"Jumping Rivers Ltd",2022-03-20,666
"Jumping Rivers Ltd",2022-03-29,677
"Jumping Rivers Ltd",2022-04-25,690
"Jumping Rivers Ltd",2022-04-29,691
"Jumping Rivers Ltd",2022-05-05,718
"Jumping Rivers Ltd",2022-05-12,735
"Jumping Rivers Ltd",2022-05-22,817
"Jumping Rivers Ltd",2022-05-23,819
"Jumping Rivers Ltd",2022-05-25,823
"Jumping Rivers Ltd",2022-05-27,832
"Jumping Rivers Ltd",2022-05-30,837
"Jumping Rivers Ltd",2022-06-03,843
"Jumping Rivers Ltd",2022-06-11,857
"Jumping Rivers Ltd",2022-06-13,860
"Jumping Rivers Ltd",2022-06-15,862
"Jumping Rivers Ltd",2022-06-22,875
"Jumping Rivers Ltd",2022-06-23,876
"Jumping Rivers Ltd",2022-06-24,880
"Jumping Rivers Ltd",2022-06-26,880
"Jumping Rivers Ltd",2022-06-28,884
"Jumping Rivers Ltd",2022-06-30,889
"Jumping Rivers Ltd",2022-07-01,889
"Jumping Rivers Ltd",2022-07-02,889
"Jumping Rivers Ltd",2022-07-04,895
"Jumping Rivers Ltd",2022-07-05,897
"Jumping Rivers Ltd",2022-07-09,906
"Jumping Rivers Ltd",2022-07-12,915
"Jumping Rivers Ltd",2022-07-18,937
"Jumping Rivers Ltd",2022-07-21,954
"Jumping Rivers Ltd",2022-07-23,958
"Jumping Rivers Ltd",2022-07-25,963
"Jumping Rivers Ltd",2022-08-01,985
"Jumping Rivers Ltd",2022-08-08,996
"Jumping Rivers Ltd",2022-08-16,1018
"Jumping Rivers Ltd",2022-08-20,1022
"Jumping Rivers Ltd",2022-08-25,1024
"Jumping Rivers Ltd",2022-08-28,1031
"Jumping Rivers Ltd",2022-09-01,1036
"Jumping Rivers Ltd",2022-09-07,1038
"Jumping Rivers Ltd",2022-09-10,1041
"Jumping Rivers Ltd",2022-09-16,1050
"Jumping Rivers Ltd",2022-09-22,1058
"Jumping Rivers Ltd",2022-09-29,1064
"Jumping Rivers Ltd",2022-10-03,1070
"Jumping Rivers Ltd",2022-10-09,1076
"Jumping Rivers Ltd",2022-10-12,1084
"Jumping Rivers Ltd",2022-10-16,1097
"Jumping Rivers Ltd",2022-10-22,1107
"Jumping Rivers Ltd",2022-10-28,1116
"Jumping Rivers Ltd",2022-11-03,1127
"Jumping Rivers Ltd",2022-11-06,1160
"Jumping Rivers Ltd",2022-11-14,1183
"Jumping Rivers Ltd",2022-11-20,1200
"Jumping Rivers Ltd",2022-11-24,1225
"Jumping Rivers Ltd",2022-12-01,1240
"Jumping Rivers Ltd",2022-12-08,1248
"Jumping Rivers Ltd",2022-12-14,1257
"Jumping Rivers Ltd",2022-12-27,1274
"Jumping Rivers Ltd",2023-01-01,1279
"Jumping Rivers Ltd",2023-01-05,1283
"Jumping Rivers Ltd",2023-01-09,1300
"Jumping Rivers Ltd",2023-02-13,1495
"Jumping Rivers Ltd",2023-02-24,1528
"Jumprope",2021-01-19,371
"Jumprope",2021-02-19,382
"Jumprope",2021-03-06,386
"Jumprope",2021-03-26,392
"Juniper Networks",2023-02-10,669490
"Kadme AS - Knowledge and Data Management Expertise",2021-01-22,948
"Kadme AS - Knowledge and Data Management Expertise",2021-01-25,951
"Kadme AS - Knowledge and Data Management Expertise",2021-01-28,951
"Kadme AS - Knowledge and Data Management Expertise",2021-01-31,954
"Kadme AS - Knowledge and Data Management Expertise",2021-02-03,955
"Kadme AS - Knowledge and Data Management Expertise",2021-02-07,955
"Kadme AS - Knowledge and Data Management Expertise",2021-02-12,955
"Kadme AS - Knowledge and Data Management Expertise",2021-02-16,956
"Kadme AS - Knowledge and Data Management Expertise",2021-02-21,958
"Kadme AS - Knowledge and Data Management Expertise",2021-02-25,960
"Kadme AS - Knowledge and Data Management Expertise",2021-03-01,961
"Kadme AS - Knowledge and Data Management Expertise",2021-03-06,962
"Kadme AS - Knowledge and Data Management Expertise",2021-03-10,961
"Kadme AS - Knowledge and Data Management Expertise",2021-03-13,961
"Kadme AS - Knowledge and Data Management Expertise",2021-03-20,961
"Kadme AS - Knowledge and Data Management Expertise",2021-03-28,963
"Kadme AS - Knowledge and Data Management Expertise",2021-03-31,966
"Kadme AS - Knowledge and Data Management Expertise",2021-04-06,966
"Kadme AS - Knowledge and Data Management Expertise",2021-04-10,966
"Kadme AS - Knowledge and Data Management Expertise",2021-04-15,967
"Kadme AS - Knowledge and Data Management Expertise",2021-04-20,967
"Kadme AS - Knowledge and Data Management Expertise",2021-04-24,966
"Kadme AS - Knowledge and Data Management Expertise",2021-04-28,969
"Kadme AS - Knowledge and Data Management Expertise",2021-05-07,970
"Kadme AS - Knowledge and Data Management Expertise",2021-05-10,970
"Kadme AS - Knowledge and Data Management Expertise",2021-05-14,969
"Kadme AS - Knowledge and Data Management Expertise",2021-05-21,972
"Kadme AS - Knowledge and Data Management Expertise",2021-05-26,972
"Kadme AS - Knowledge and Data Management Expertise",2021-05-31,983
"Kadme AS - Knowledge and Data Management Expertise",2021-06-06,985
"Kadme AS - Knowledge and Data Management Expertise",2021-06-09,987
"Kadme AS - Knowledge and Data Management Expertise",2021-06-16,992
"Kadme AS - Knowledge and Data Management Expertise",2021-06-21,992
"Kadme AS - Knowledge and Data Management Expertise",2021-06-29,993
"Kadme AS - Knowledge and Data Management Expertise",2021-07-04,992
"Kadme AS - Knowledge and Data Management Expertise",2021-07-09,995
"Kadme AS - Knowledge and Data Management Expertise",2021-07-14,995
"Kadme AS - Knowledge and Data Management Expertise",2021-07-22,996
"Kadme AS - Knowledge and Data Management Expertise",2021-08-14,998
"Kadme AS - Knowledge and Data Management Expertise",2021-08-26,999
"Kadme AS - Knowledge and Data Management Expertise",2021-09-02,998
"Kadme AS - Knowledge and Data Management Expertise",2021-09-09,1000
"Kadme AS - Knowledge and Data Management Expertise",2021-09-16,1004
"Kadme AS - Knowledge and Data Management Expertise",2021-10-17,1009
"Kadme AS - Knowledge and Data Management Expertise",2021-10-29,1012
"Kadme AS - Knowledge and Data Management Expertise",2021-11-20,1016
"Kadme AS - Knowledge and Data Management Expertise",2021-12-03,1016
"Kadme AS - Knowledge and Data Management Expertise",2021-12-14,1019
"Kadme AS - Knowledge and Data Management Expertise",2021-12-20,1020
"Kadme AS - Knowledge and Data Management Expertise",2021-12-31,1022
"Kadme AS - Knowledge and Data Management Expertise",2022-02-01,1072
"Kadme AS - Knowledge and Data Management Expertise",2022-02-12,1072
"Kadme AS - Knowledge and Data Management Expertise",2022-02-16,1074
"Kadme AS - Knowledge and Data Management Expertise",2022-02-23,1075
"Kadme AS - Knowledge and Data Management Expertise",2022-03-03,1073
"Kadme AS - Knowledge and Data Management Expertise",2022-03-15,1075
"Kadme AS - Knowledge and Data Management Expertise",2022-03-29,1095
"Kadme AS - Knowledge and Data Management Expertise",2022-04-13,1101
"Kadme AS - Knowledge and Data Management Expertise",2022-05-01,1107
"Kadme AS - Knowledge and Data Management Expertise",2022-05-22,1118
"Kadme AS - Knowledge and Data Management Expertise",2022-05-27,1119
"Kadme AS - Knowledge and Data Management Expertise",2022-05-30,1117
"Kadme AS - Knowledge and Data Management Expertise",2022-06-07,1119
"Kadme AS - Knowledge and Data Management Expertise",2022-06-08,1119
"Kadme AS - Knowledge and Data Management Expertise",2022-06-11,1119
"Kadme AS - Knowledge and Data Management Expertise",2022-06-24,1120
"Kadme AS - Knowledge and Data Management Expertise",2022-06-30,1121
"Kadme AS - Knowledge and Data Management Expertise",2022-07-02,1121
"Kadme AS - Knowledge and Data Management Expertise",2022-07-05,1121
"Kadme AS - Knowledge and Data Management Expertise",2022-07-13,1121
"Kadme AS - Knowledge and Data Management Expertise",2022-07-18,1122
"Kadme AS - Knowledge and Data Management Expertise",2022-07-23,1121
"Kadme AS - Knowledge and Data Management Expertise",2022-07-25,1121
"Kadme AS - Knowledge and Data Management Expertise",2022-08-02,1121
"Kadme AS - Knowledge and Data Management Expertise",2022-08-16,1123
"Kadme AS - Knowledge and Data Management Expertise",2022-08-20,1123
"Kadme AS - Knowledge and Data Management Expertise",2022-08-25,1123
"Kadme AS - Knowledge and Data Management Expertise",2022-08-28,1123
"Kadme AS - Knowledge and Data Management Expertise",2022-09-07,1128
"Kadme AS - Knowledge and Data Management Expertise",2022-09-10,1129
"Kadme AS - Knowledge and Data Management Expertise",2022-09-16,1133
"Kadme AS - Knowledge and Data Management Expertise",2022-09-22,1139
"Kadme AS - Knowledge and Data Management Expertise",2022-09-29,1141
"Kadme AS - Knowledge and Data Management Expertise",2022-10-03,1142
"Kadme AS - Knowledge and Data Management Expertise",2022-10-09,1143
"Kadme AS - Knowledge and Data Management Expertise",2022-10-12,1143
"Kadme AS - Knowledge and Data Management Expertise",2022-10-16,1143
"Kadme AS - Knowledge and Data Management Expertise",2022-10-22,1145
"Kadme AS - Knowledge and Data Management Expertise",2022-10-28,1145
"Kadme AS - Knowledge and Data Management Expertise",2022-11-03,1145
"Kadme AS - Knowledge and Data Management Expertise",2022-11-06,1145
"Kadme AS - Knowledge and Data Management Expertise",2022-11-14,1148
"Kadme AS - Knowledge and Data Management Expertise",2022-11-20,1150
"Kadme AS - Knowledge and Data Management Expertise",2022-11-24,1153
"Kadme AS - Knowledge and Data Management Expertise",2022-12-01,1154
"Kadme AS - Knowledge and Data Management Expertise",2022-12-08,1155
"Kadme AS - Knowledge and Data Management Expertise",2022-12-14,1154
"Kadme AS - Knowledge and Data Management Expertise",2022-12-27,1155
"Kadme AS - Knowledge and Data Management Expertise",2023-01-01,1155
"Kadme AS - Knowledge and Data Management Expertise",2023-01-05,1157
"Kadme AS - Knowledge and Data Management Expertise",2023-01-09,1158
"Kafka",2020-10-14,10840
"Kaggle",2020-10-06,252791
"Kaggle",2020-10-07,252944
"Kaggle",2020-10-13,254057
"Kaggle",2020-10-16,254882
"Kaggle",2020-10-16,254887
"Kaggle",2020-10-19,255497
"Kaggle",2020-10-20,255763
"Kaggle",2020-10-20,255768
"Kaggle",2020-10-20,255910
"Kaggle",2020-10-21,256077
"Kaggle",2020-10-21,256150
"Kaggle",2020-10-22,256372
"Kaggle",2020-10-23,256625
"Kaggle",2020-10-24,256927
"Kaggle",2020-10-25,257100
"Kaggle",2020-10-25,257360
"Kaggle",2020-10-28,257985
"Kaggle",2020-10-28,258068
"Kaggle",2020-10-30,258746
"Kaggle",2020-11-03,259801
"Kaggle",2020-11-06,260690
"Kaggle",2020-11-07,261042
"Kaggle",2020-11-07,261045
"Kaggle",2020-11-10,261819
"Kaggle",2020-11-12,262350
"Kaggle",2020-11-14,263003
"Kaggle",2020-11-18,264180
"Kaggle",2020-11-21,265246
"Kaggle",2020-11-21,265251
"Kaggle",2020-11-23,266220
"Kaggle",2020-11-28,267398
"Kaggle",2020-11-30,267821
"Kaggle",2020-11-30,267822
"Kaggle",2020-12-03,268701
"Kaggle",2020-12-05,269126
"Kaggle",2020-12-08,269607
"Kaggle",2020-12-12,270103
"Kaggle",2020-12-15,270546
"Kaggle",2020-12-15,270547
"Kaggle",2020-12-20,271360
"Kaggle",2020-12-25,272058
"Kaggle",2020-12-27,272300
"Kaggle",2020-12-27,272301
"Kaggle",2020-12-29,272583
"Kaggle",2021-01-03,273139
"Kaggle",2021-01-06,273456
"Kaggle",2021-01-11,273988
"Kaggle",2021-01-15,274495
"Kaggle",2021-01-19,274844
"Kaggle",2021-01-19,274845
"Kaggle",2021-01-22,275217
"Kaggle",2021-01-25,275487
"Kaggle",2021-01-25,275491
"Kaggle",2021-01-28,275772
"Kaggle",2021-01-30,275956
"Kaggle",2021-01-31,276013
"Kaggle",2021-01-31,276045
"Kaggle",2021-02-03,276354
"Kaggle",2021-02-03,276405
"Kaggle",2021-02-07,276800
"Kaggle",2021-02-07,276809
"Kaggle",2021-02-12,277378
"Kaggle",2021-02-12,277386
"Kaggle",2021-02-16,277946
"Kaggle",2021-02-17,277953
"Kaggle",2021-02-19,278323
"Kaggle",2021-02-19,278324
"Kaggle",2021-02-21,278540
"Kaggle",2021-02-21,278544
"Kaggle",2021-02-25,278933
"Kaggle",2021-02-25,278937
"Kaggle",2021-03-01,279277
"Kaggle",2021-03-01,279288
"Kaggle",2021-03-06,279755
"Kaggle",2021-03-06,279756
"Kaggle",2021-03-06,279757
"Kaggle",2021-03-10,280083
"Kaggle",2021-03-10,280085
"Kaggle",2021-03-13,280394
"Kaggle",2021-03-16,280731
"Kaggle",2021-03-20,281565
"Kaggle",2021-03-20,281600
"Kaggle",2021-03-24,282550
"Kaggle",2021-03-26,283390
"Kaggle",2021-03-26,283394
"Kaggle",2021-03-26,283407
"Kaggle",2021-03-28,283939
"Kaggle",2021-03-30,284510
"Kaggle",2021-03-31,284751
"Kaggle",2021-04-06,285590
"Kaggle",2021-04-06,285644
"Kaggle",2021-04-10,286353
"Kaggle",2021-04-10,286355
"Kaggle",2021-04-15,287112
"Kaggle",2021-04-15,287113
"Kaggle",2021-04-20,287807
"Kaggle",2021-04-20,287808
"Kaggle",2021-04-24,288327
"Kaggle",2021-04-24,288328
"Kaggle",2021-04-28,288863
"Kaggle",2021-04-28,288884
"Kaggle",2021-05-03,289344
"Kaggle",2021-05-07,289626
"Kaggle",2021-05-07,289627
"Kaggle",2021-05-10,289881
"Kaggle",2021-05-10,289882
"Kaggle",2021-05-14,290264
"Kaggle",2021-05-21,290841
"Kaggle",2021-05-21,290849
"Kaggle",2021-05-26,291222
"Kaggle",2021-05-31,291674
"Kaggle",2021-06-02,291866
"Kaggle",2021-06-06,292171
"Kaggle",2021-06-09,292483
"Kaggle",2021-06-09,292485
"Kaggle",2021-06-16,293028
"Kaggle",2021-06-21,293498
"Kaggle",2021-06-29,294084
"Kaggle",2021-07-02,294320
"Kaggle",2021-07-04,294466
"Kaggle",2021-07-09,294829
"Kaggle",2021-07-14,295232
"Kaggle",2021-07-18,295580
"Kaggle",2021-07-22,296343
"Kaggle",2021-08-14,301147
"Kaggle",2021-08-26,303081
"Kaggle",2021-09-02,303768
"Kaggle",2021-09-09,304291
"Kaggle",2021-09-16,304811
"Kaggle",2021-10-17,308249
"Kaggle",2021-10-29,309432
"Kaggle",2021-11-06,309901
"Kaggle",2021-11-20,310746
"Kaggle",2021-12-03,311727
"Kaggle",2021-12-07,311917
"Kaggle",2021-12-14,312307
"Kaggle",2021-12-20,312671
"Kaggle",2021-12-26,313077
"Kaggle",2021-12-30,313267
"Kaggle",2021-12-31,313362
"Kaggle",2022-01-03,313457
"Kaggle",2022-01-04,313528
